,Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
975,57112266,Notes from Deep Time: A Journey Through Our Past and Future Worlds,Helen  Gordon,"Gordon, Helen",,1782835040,9781782835042,0,4.09,Profile Books,Kindle Edition,314.0,2021.0,2021.0,,2023/12/03,to-read,to-read (#2378),to-read,,,,0,0
976,55375579,Le Théorème d'hypocrite: Une histoire de la manipulation par les chiffres de Pythagore au Covid-19 (French Edition),Antoine Houlou-Garcia,"Houlou-Garcia, Antoine",Antoine Houlou-Garcia,,,0,3.67,ALBIN MICHEL,Kindle Edition,336.0,2020.0,,,2023/12/03,to-read,to-read (#2377),to-read,,,,0,0
977,59633602,In un volo di storni. Le meraviglie dei sistemi complessi,Giorgio Parisi,"Parisi, Giorgio",,8817139254,9788817139250,0,3.41,Rizzoli,Paperback,124.0,2021.0,2021.0,,2023/12/03,to-read,to-read (#2376),to-read,,,,0,0
978,36854812,The Neuroscience of Emotion: A New Synthesis,Ralph Adolphs,"Adolphs, Ralph",David J. Anderson,0691174083,9780691174082,0,3.65,Princeton University Press,Hardcover,376.0,2018.0,,,2023/11/29,to-read,to-read (#2375),to-read,,,,0,0
979,62792694,What I Learned About Investing from Darwin,Pulak Prasad,"Prasad, Pulak",,0231203489,9790231203486,0,4.55,Columbia Business School Publishing,Hardcover,328.0,2023.0,,,2023/11/26,to-read,to-read (#2374),to-read,,,,0,0
980,75494984,Scarcity Brain: Fix Your Craving Mindset and Rewire Your Habits to Thrive with Enough,Michael Easter,"Easter, Michael",,0593236629,9780593236628,0,3.92,Rodale Books,Hardcover,304.0,2023.0,2023.0,,2023/11/26,to-read,to-read (#2373),to-read,,,,0,0
981,157095669,Hidden Potential: The Science of Achieving Greater Things,Adam M. Grant,"Grant, Adam M.",,0593653149,9780593653142,0,4.1,Viking,Hardcover,304.0,2023.0,2023.0,,2023/11/26,to-read,to-read (#2372),to-read,,,,0,0
982,75665850,Clear Thinking: Turning Ordinary Moments into Extraordinary Results,Shane Parrish,"Parrish, Shane",,0593086112,9780593086124,0,4.16,Portfolio,Kindle Edition,284.0,2023.0,2023.0,,2023/11/26,to-read,to-read (#2371),to-read,,,,0,0
983,125116554,Same as Ever: A Guide to What Never Changes,Morgan Housel,"Housel, Morgan",,,9780593332702,0,4.15,Portfolio,Hardcover,240.0,2023.0,2023.0,,2023/11/26,to-read,to-read (#2370),to-read,,,,0,0
984,13236848,The Resilience Imperative: Cooperative Transitions to a Steady-state Economy,Michael              Lewis,"Lewis, Michael",Patrick Conaty,0865717079,9780865717077,0,3.88,New Society Publishers,Paperback,400.0,2012.0,2012.0,,2023/11/26,to-read,to-read (#2369),to-read,,,,0,0
985,6343761,"The Philosophical Baby: What Children's Minds Tell Us About Truth, Love, and the Meaning of Life",Alison Gopnik,"Gopnik, Alison",,0374231966,9780374231965,0,3.78,"Farrar, Straus and Giroux",Hardcover,288.0,2009.0,2003.0,,2023/11/26,to-read,to-read (#2368),to-read,,,,0,0
986,7740121,No One Would Listen,Harry Markopolos,"Markopolos, Harry",David Einhorn,0470625767,9780470625767,0,3.88,Wiley,Kindle Edition,368.0,2010.0,2010.0,,2023/11/26,to-read,to-read (#2367),to-read,,,,0,0
987,59446181,How to Stay Smart in a Smart World: Why Human Intelligence Still Beats Algorithms,Gerd Gigerenzer,"Gigerenzer, Gerd",,0262046954,9780262046954,0,3.82,The MIT Press,Hardcover,320.0,2022.0,,,2023/11/26,to-read,to-read (#2366),to-read,,,,0,0
988,60194276,Snapshots of the Mind,Gary Klein,"Klein, Gary",,0262544423,9780262544429,0,4.5,The MIT Press,Paperback,448.0,2022.0,,,2023/11/26,to-read,to-read (#2365),to-read,,,,0,0
989,72638,The Power of Intuition: How to Use Your Gut Feelings to Make Better Decisions at Work,Gary Klein,"Klein, Gary",,0385502893,9780385502894,0,3.86,Crown Currency,Paperback,352.0,2004.0,2002.0,,2022/12/09,to-read,to-read (#2364),to-read,,,,0,0
990,471313,Beyond War: The Human Potential for Peace,Douglas P. Fry,"Fry, Douglas P.",,0195309480,9780195309485,0,3.88,Oxford University Press,Hardcover,352.0,2007.0,2007.0,,2023/11/25,to-read,to-read (#2363),to-read,,,,0,0
991,390646,"Suicides histoire, techniques et bizarreries de la mort volontaire des origines à nos jours",Martin Monestier,"Monestier, Martin",,2862744069,9782862744063,0,4.04,CHERCHE MIDI,Paperback,342.0,1995.0,1995.0,,2023/11/25,to-read,to-read (#2362),to-read,,,,0,0
992,29889444,The Rationality Quotient: Toward a Test of Rational Thinking,Keith E. Stanovich,"Stanovich, Keith E.","Richard F. West, Maggie E Toplak",0262034840,9780262034845,0,4.16,The MIT Press,Hardcover,480.0,2016.0,,,2023/11/25,to-read,to-read (#2361),to-read,,,,0,0
993,373655,"Mating Intelligence: Sex, Relationships, and the Mind's Reproductive System",Glenn Geher,"Geher, Glenn",Geoffrey Miller,0805857494,9780805857498,0,3.81,Psychology Press,Paperback,480.0,2007.0,2007.0,,2023/11/25,to-read,to-read (#2360),to-read,,,,0,0
994,6470232,Streetlights and Shadows: Searching for the Keys to Adaptive Decision Making,Gary Klein,"Klein, Gary",,0262013398,9780262013390,0,4.28,Bradford Books,Hardcover,337.0,2009.0,2009.0,,2023/11/24,to-read,to-read (#2359),to-read,,,,0,0
995,26634612,Eye and Brain: The Psychology of Seeing,Richard L. Gregory,"Gregory, Richard L.",,0691165165,9780691165165,0,3.97,Princeton University Press,Paperback,296.0,2015.0,1969.0,,2023/11/24,to-read,to-read (#2358),to-read,,,,0,0
996,56622694,Designing the Mind: The Principles of Psychitecture,Ryan A. Bush,"Bush, Ryan A.",Designing the Mind,,,0,4.2,,Kindle Edition,270.0,2021.0,,,2021/09/08,to-read,to-read (#8),to-read,,,,0,0
997,13171282,Neuroscience of Personality: Brain Savvy Insights for All Types of People,Dario Nardi,"Nardi, Dario",,0979868475,9780979868474,0,4.02,Radiance House,Paperback,200.0,2011.0,2011.0,,2023/11/23,to-read,to-read (#2357),to-read,,,,0,0
998,62634115,"8 Rules of Love: How to Find It, Keep It, and Let It Go",Jay Shetty,"Shetty, Jay",,198218308X,9781982183080,0,3.9,Simon & Schuster,Kindle Edition,352.0,2023.0,2023.0,,2023/11/22,to-read,to-read (#2356),to-read,,,,0,0
999,11499647,Empathy: From Bench to Bedside (Social Neuroscience),Jean Decety,"Decety, Jean",,0262016613,9780262016612,0,4.4,Mit Pr,Hardcover,324.0,2011.0,2011.0,,2023/11/20,to-read,to-read (#2355),to-read,,,,0,0
1000,23461357,The Moral Brain: A Multidisciplinary Perspective (Mit Press),Jean Decety,"Decety, Jean",Thalia Wheatley,0262028719,9780262028714,0,3.93,MIT Press,Hardcover,338.0,2015.0,2015.0,,2023/11/20,to-read,to-read (#2354),to-read,,,,0,0
1001,195001050,Expected Experiences (Routledge Studies in Contemporary Philosophy),Tony Cheng,"Cheng, Tony","Ryoji Sato, Jakob Hohwy",0367535475,9780367535476,0,0.0,Routledge,Hardcover,314.0,2023.0,,,2023/11/20,to-read,to-read (#2353),to-read,,,,0,0
1002,60021469,How to Speak Whale: The Power and Wonder of Listening to Animals,Tom Mustill,"Mustill, Tom",,1538739119,9781538739112,0,4.28,Grand Central Publishing,Hardcover,304.0,2022.0,2022.0,,2023/11/16,to-read,to-read (#2352),to-read,,,,0,0
1003,42731728,Lost in a Good Game: Why we play video games and what they can do for us,Pete Etchells,"Etchells, Pete",,1785784811,9781785784811,0,3.72,Icon Books,Paperback,320.0,2019.0,,,2023/11/16,to-read,to-read (#2351),to-read,,,,0,0
1004,30202557,Barbarians in the Boardroom: Activist Investors and the battle for control of the world's most powerful companies (Financial Times Series),Owen Walker,"Walker, Owen",,1292113987,9781292113982,0,3.86,FT Publishing International,Paperback,264.0,2016.0,,,2023/11/10,to-read,to-read (#2350),to-read,,,,0,0
1005,22521573,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,"Allen, David",,0143126563,9780143126560,0,4.0,Penguin USA/PenguinPutnam Inc,Paperback,352.0,2015.0,2001.0,,2023/11/10,to-read,to-read (#2349),to-read,,,,0,0
1006,83817782,Determined: A Science of Life without Free Will,Robert M. Sapolsky,"Sapolsky, Robert M.",,0525560971,9780525560975,0,4.23,Penguin Press,Hardcover,528.0,2023.0,2023.0,,2023/11/10,to-read,to-read (#2348),to-read,,,,0,0
1007,60872327,Best Loser Wins: Why Normal Thinking Never Wins the Trading Game – written by a high-stake day trader,Tom Hougaard,"Hougaard, Tom",,085719822X,9780857198228,0,4.48,Harriman House,Paperback,264.0,2022.0,,,2023/11/10,to-read,to-read (#2347),to-read,,,,0,0
1008,43793351,"Dreams: Understanding Biology, Psychology, and Culture [2 volumes]",Robert Hoss,"Hoss, Robert",,1440856176,9781440856174,0,0.0,Greenwood,Kindle Edition,858.0,2019.0,,,2023/11/09,to-read,to-read (#2346),to-read,,,,0,0
1009,26700531,Big Dreams: The Science of Dreaming and the Origins of Religion,Kelly Bulkeley,"Bulkeley, Kelly",,0199351538,9780199351534,0,4.14,Oxford University Press,Hardcover,354.0,2016.0,2016.0,,2023/11/09,to-read,to-read (#2345),to-read,,,,0,0
1010,59950903,Handbook of Moral Development,Melanie Killen,"Killen, Melanie",Judith G. Smetana,0367497565,9780367497569,0,4.25,Routledge,Hardcover,484.0,2022.0,2005.0,,2023/11/09,to-read,to-read (#2344),to-read,,,,0,0
1011,54751105,Rapport: The Four Ways to Read People,Emily Alison,"Alison, Emily",Laurence Alison,,,0,4.21,Ebury Digital,Kindle Edition,362.0,2020.0,,,2023/11/08,to-read,to-read (#2343),to-read,,,,0,0
1012,11161565,The Queer Art of Failure,J. Jack Halberstam,"Halberstam, J. Jack",,0822350289,9780822350286,0,4.03,Duke University Press,Hardcover,211.0,2011.0,2011.0,,2023/11/08,to-read,to-read (#2342),to-read,,,,0,0
1013,11950578,"The Emotional Life of Your Brain: How Its Unique Patterns Affect the Way You Think, Feel, and Live--and How You Can Change Them",Richard J. Davidson,"Davidson, Richard J.",Sharon Begley,1594630895,9781594630897,0,3.94,Hudson Street Press,Hardcover,304.0,2012.0,2012.0,,2023/11/08,to-read,to-read (#2341),to-read,,,,0,0
1014,35946443,"The Emergence of Dreaming: Mind-Wandering, Embodied Simulation, and the Default Network",G. William Domhoff,"Domhoff, G. William",,0190673427,9780190673420,0,3.0,Oxford University Press,Hardcover,360.0,2017.0,,,2023/11/07,to-read,to-read (#2340),to-read,,,,0,0
1015,30269195,The New Psychology of Health: Unlocking the Social Cure,Catherine Haslam,"Haslam, Catherine","Jolanda Jetten, Tegan Cruwys, Genevieve Dingle, S. Alexander Haslam",1138123889,9781138123885,0,4.38,Routledge,Paperback,490.0,2018.0,,,2023/11/07,to-read,to-read (#2339),to-read,,,,0,0
1016,55506854,Nulla di più grande,Marcello Massimini,"Massimini, Marcello",Giulio Tononi,8893880172,9788893880176,0,4.39,Baldini & Castoldi,Paperback,207.0,2017.0,,,2023/11/07,to-read,to-read (#2338),to-read,,,,0,0
1017,254499,"Conversations on Consciousness: What the Best Minds Think about the Brain, Free Will, and What It Means to Be Human",Susan Blackmore,"Blackmore, Susan",,0195179595,9780195179590,0,4.02,Oxford University Press,Paperback,274.0,2007.0,2005.0,,2023/11/07,to-read,to-read (#2337),to-read,,,,0,0
1018,38712019,Foundations of Consciousness (Foundations of Psychology),Antti Revonsuo,"Revonsuo, Antti",,,,0,4.1,Routledge,Kindle Edition,186.0,2017.0,,,2023/11/07,to-read,to-read (#2336),to-read,,,,0,0
1019,416113,The History of Statistics: The Measurement of Uncertainty before 1900,Stigler,"Stigler, Stigler",,067440341X,9780674403413,0,4.1,Belknap Press,Paperback,428.0,1990.0,1986.0,,2023/11/07,to-read,to-read (#2335),to-read,,,,0,0
1020,58744902,Revolution: An Intellectual History,Enzo Traverso,"Traverso, Enzo",,1839763337,9781839763335,0,4.31,Verso,Hardcover,480.0,2021.0,,,2023/11/07,to-read,to-read (#2334),to-read,,,,0,0
1021,55825856,The Brilliant Abyss,Helen Scales,"Scales, Helen",,0802158242,9780802158246,0,4.04,Atlantic Monthly Press,Kindle Edition,288.0,2021.0,2021.0,,2023/11/06,to-read,to-read (#2333),to-read,,,,0,0
1022,37541975,Ecology of the Brain: The phenomenology and biology of the embodied mind (International Perspectives In Philosophy & Psychiatry),Thomas Fuchs,"Fuchs, Thomas",,0191078379,9780191078378,0,4.45,OUP Oxford,Kindle Edition,356.0,2017.0,,,2023/11/02,to-read,to-read (#2332),to-read,,,,0,0
1023,36288017,Minds Make Societies: How Cognition Explains the World Humans Create,Pascal Boyer,"Boyer, Pascal",,0300223455,9780300223453,0,3.9,Yale University Press,Hardcover,359.0,2018.0,,,2023/11/02,to-read,to-read (#2331),to-read,,,,0,0
1024,6217899,The Origin of Concepts (Oxford Series in Cognitive Development),Susan L.  Carey,"Carey, Susan L.",,0195367634,9780195367638,0,3.93,Oxford University Press,Hardcover,608.0,2009.0,2009.0,,2023/10/30,to-read,to-read (#2330),to-read,,,,0,0
1025,8608426,Evolution since Darwin: The First 150 Years,M.A. Bell,"Bell, M.A.","Douglas J. Futuyma, Walter F. Eanes, Jeffrey S. Levinton",0878934138,9780878934133,0,5.0,Sinauer Associates is an imprint of Oxford University Press,Paperback,688.0,2010.0,2010.0,,2023/10/30,to-read,to-read (#2329),to-read,,,,0,0
1026,2068,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Daniel C. Dennett,"Dennett, Daniel C.",,068482471X,9780684824710,0,4.07,Simon & Schuster,Paperback,588.0,1996.0,1995.0,,2023/10/26,to-read,to-read (#2328),to-read,,,,0,0
1027,62926960,"End Times: Elites, Counter-Elites, and the Path of Political Disintegration",Peter Turchin,"Turchin, Peter",,0593490509,9780593490501,0,4.06,Penguin Press,Hardcover,368.0,2023.0,2023.0,,2023/10/26,to-read,to-read (#2327),to-read,,,,0,0
1028,27848862,"LOADED: Money, psychology, and how to get ahead without leaving your values behind",Sarah Newcomb,"Newcomb, Sarah",,1119258324,9781119258322,0,3.86,Wiley,Hardcover,208.0,2016.0,2016.0,,2023/10/25,to-read,to-read (#2326),to-read,,,,0,0
1029,23214265,The Biology of Desire: Why Addiction Is Not a Disease,Marc  Lewis,"Lewis, Marc",,1610394372,9781610394376,0,4.09,PublicAffairs,Hardcover,256.0,2015.0,2015.0,,2023/10/25,to-read,to-read (#2325),to-read,,,,0,0
1030,38254549,"The Oxford Handbook of Spontaneous Thought: Mind-Wandering, Creativity, and Dreaming (Oxford Library of Psychology)",Kieran C.R. Fox,"Fox, Kieran C.R.",Kalina Christoff,0190464747,9780190464745,0,4.33,Oxford University Press,Hardcover,632.0,2018.0,,,2023/10/24,to-read,to-read (#2324),to-read,,,,0,0
1031,44902133,The Power of Bad: How the Negativity Effect Rules Us and How We Can Rule It,John Tierney,"Tierney, John",Roy F. Baumeister,1594205523,9781594205521,0,3.86,Penguin Press,Hardcover,325.0,2019.0,2019.0,,2023/10/24,to-read,to-read (#2323),to-read,,,,0,0
1032,8582180,In an Unspoken Voice: How the Body Releases Trauma and Restores Goodness,Peter A. Levine,"Levine, Peter A.",Gabor Maté,1556439431,9781556439438,0,4.34,North Atlantic Books,Paperback,384.0,2010.0,2010.0,,2023/10/22,to-read,to-read (#2322),to-read,,,,0,0
1033,78287,Wanderlust: A History of Walking,Rebecca Solnit,"Solnit, Rebecca",,1859843816,9781859843819,0,3.9,Verso,Paperback,356.0,2002.0,2014.0,,2023/10/21,to-read,to-read (#2321),to-read,,,,0,0
1034,40714837,"Bodyfulness: Somatic Practices for Presence, Empowerment, and Waking Up in This Life",Christine Caldwell,"Caldwell, Christine",,083484169X,9780834841697,0,3.97,Shambhala,Kindle Edition,296.0,2018.0,,,2023/10/21,to-read,to-read (#2320),to-read,,,,0,0
1035,169767,The Nature of Prejudice,Gordon W. Allport,"Allport, Gordon W.","Thomas Pettigrew, Kenneth Clark",0201001799,9780201001792,0,4.23,Basic Books,Paperback,576.0,1979.0,1954.0,,2023/10/21,to-read,to-read (#2319),to-read,,,,0,0
1036,665852,Man's Search for Himself,Rollo May,"May, Rollo",,0285621378,9780285621374,0,4.21,Souvenir Press Ltd ,Paperback,284.0,1982.0,1953.0,,2023/10/21,to-read,to-read (#2318),to-read,,,,0,0
1037,5555137,A Whole New Mind: Why Right-Brainers Will Rule the Future,Daniel H. Pink,"Pink, Daniel H.",,1905736541,9781905736546,0,3.92,Marshall Cavendish,Paperback,288.0,2008.0,2004.0,,2023/10/20,to-read,to-read (#2317),to-read,,,,0,0
1038,252840,Dominion from Sea to Sea: Pacific Ascendancy and American Power,Bruce Cumings,"Cumings, Bruce",,0300111886,9780300111880,0,3.86,Yale University Press,Hardcover,672.0,2009.0,2007.0,,2023/10/15,to-read,to-read (#2316),to-read,,,,0,0
1039,11447065,"The Quest: Energy, Security, and the Remaking of the Modern World",Daniel Yergin,"Yergin, Daniel",,1594202834,9781594202834,0,4.14,Penguin Press,Hardcover,805.0,2011.0,2011.0,,2023/10/15,to-read,to-read (#2315),to-read,,,,0,0
1040,17130499,Tesla: Inventor of the Electrical Age,W. Bernard Carlson,"Carlson, W. Bernard",,0691057761,9780691057767,0,3.87,Princeton University Press,Hardcover,520.0,2013.0,2013.0,,2023/10/15,to-read,to-read (#2314),to-read,,,,0,0
1041,18378044,Attachment-Based Teaching: Creating a Tribal Classroom (The Norton Series on the Social Neuroscience of Education),Louis Cozolino,"Cozolino, Louis",,0393709043,9780393709049,0,4.13,W. W. Norton & Company,Paperback,288.0,2014.0,2014.0,,2023/10/15,to-read,to-read (#2313),to-read,,,,0,0
1042,185540,The Fate of Africa: A History of Fifty Years of Independence,Martin Meredith,"Meredith, Martin",,1586483986,9781586483982,0,4.2,PublicAffairs,Paperback,752.0,2006.0,2005.0,,2023/10/13,to-read,to-read (#2312),to-read,,,,0,0
1043,165811,No Future Without Forgiveness,Desmond Tutu,"Tutu, Desmond",,0385496907,9780385496902,0,4.23,Image,Paperback,304.0,2000.0,1999.0,,2023/10/13,to-read,to-read (#2311),to-read,,,,0,0
1044,18464989,A Critical Introduction to Testimony (Bloomsbury Critical Introductions to Contemporary Epistemology),Axel Gelfert,"Gelfert, Axel",,1441193502,9781441193506,0,4.14,Bloomsbury Academic,Paperback,264.0,2014.0,2014.0,,2023/10/09,to-read,to-read (#2310),to-read,,,,0,0
1045,45993863,The Origins of Unfairness: Social Categories and Cultural Evolution,Cailin O'Connor,"O'Connor, Cailin",,0198789971,9780198789970,0,4.0,Oxford University Press,Hardcover,256.0,2019.0,,,2023/10/09,to-read,to-read (#2309),to-read,,,,0,0
1046,536553,Neuroethics: Challenges for the 21st Century,Neil Levy,"Levy, Neil",,0521687268,9780521687263,0,3.7,Cambridge University Press,Paperback,364.0,2007.0,2007.0,,2023/10/09,to-read,to-read (#2308),to-read,,,,0,0
1047,135663,Moral Minds: How Nature Designed Our Universal Sense of Right and Wrong,Marc Hauser,"Hauser, Marc",,0060780703,9780060780708,0,3.74,Ecco,Hardcover,512.0,2006.0,2006.0,,2023/10/09,to-read,to-read (#2307),to-read,,,,0,0
1048,12669885,Lying,Sam Harris,"Harris, Sam",Annaka Harris,,,0,3.88,,Kindle Edition,26.0,2011.0,2011.0,,2023/10/09,to-read,to-read (#2306),to-read,,,,0,0
1049,41571759,Conscious: A Brief Guide to the Fundamental Mystery of the Mind,Annaka Harris,"Harris, Annaka",,0062906712,9780062906717,0,3.83,Harper,Hardcover,144.0,2019.0,2019.0,,2023/10/09,to-read,to-read (#2305),to-read,,,,0,0
1050,22328555,To Explain the World: The Discovery of Modern Science,Steven Weinberg,"Weinberg, Steven",,0062346652,9780062346650,0,3.79,Harper,Hardcover,432.0,2015.0,2015.0,,2023/10/09,to-read,to-read (#2304),to-read,,,,0,0
1051,1180609,Facing Up: Science and Its Cultural Adversaries,Steven Weinberg,"Weinberg, Steven",,067400647X,9780674006478,0,3.81,Harvard University Press,Hardcover,306.0,2001.0,2001.0,,2023/10/09,to-read,to-read (#2303),to-read,,,,0,0
1052,193690,The Collapse of the Fact/Value Dichotomy and Other Essays,Hilary Putnam,"Putnam, Hilary",,0674013808,9780674013803,0,3.97,Harvard University Press,Paperback,204.0,2004.0,2002.0,,2023/10/08,to-read,to-read (#2302),to-read,,,,0,0
1053,7687655,Making the Social World: The Structure of Human Civilization,John Rogers Searle,"Searle, John Rogers",,0195396170,9780195396171,0,3.85,Oxford University Press,Hardcover,208.0,2009.0,2009.0,,2023/10/08,to-read,to-read (#2301),to-read,,,,0,0
1054,51728,The Construction of Social Reality,John Rogers Searle,"Searle, John Rogers",,0684831791,9780684831794,0,3.89,Free Press,Paperback,256.0,1997.0,1995.0,,2023/10/08,to-read,to-read (#2300),to-read,,,,0,0
1055,542263,Sick Societies: Challenging the Myth of Primitive Harmony,Robert B. Edgerton,"Edgerton, Robert B.",,0029089255,9780029089255,0,4.06,Free Press,Hardcover,278.0,1992.0,1992.0,,2023/10/08,to-read,to-read (#2299),to-read,,,,0,0
1056,39644428,The Misinformation Age: How False Beliefs Spread,Cailin O'Connor,"O'Connor, Cailin",James Owen Weatherall,0300234015,9780300234015,0,3.77,Yale University Press,Hardcover,280.0,2018.0,,,2023/10/07,to-read,to-read (#2298),to-read,,,,0,0
